"date","trips","n_stations","holiday","month","dayofweek"
"2/1/15",6441,323,FALSE,2,"Sun"
"2/2/15",1459,303,FALSE,2,"Mon"
"2/3/15",4754,325,FALSE,2,"Tues"
"2/4/15",8973,326,FALSE,2,"Wed"
"2/5/15",9208,327,FALSE,2,"Thurs"
"2/6/15",8575,327,FALSE,2,"Fri"
"2/7/15",6790,325,FALSE,2,"Sat"
"2/8/15",6662,324,FALSE,2,"Sun"
"2/9/15",5160,320,FALSE,2,"Mon"
"2/10/15",10328,326,FALSE,2,"Tues"
"2/11/15",11439,325,FALSE,2,"Wed"
"2/12/15",11269,325,FALSE,2,"Thurs"
"2/13/15",7642,323,FALSE,2,"Fri"
"2/14/15",4614,321,FALSE,2,"Sat"
"2/15/15",2581,320,FALSE,2,"Sun"
"2/16/15",3998,320,TRUE,2,"Mon"
"2/17/15",4784,322,FALSE,2,"Tues"
"2/18/15",9170,326,FALSE,2,"Wed"
"2/19/15",7799,325,FALSE,2,"Thurs"
"2/20/15",6159,323,FALSE,2,"Fri"
"2/21/15",3157,320,FALSE,2,"Sat"
"2/22/15",4274,325,FALSE,2,"Sun"
"2/23/15",7458,325,FALSE,2,"Mon"
"2/24/15",7402,327,FALSE,2,"Tues"
"2/25/15",10751,328,FALSE,2,"Wed"
"2/26/15",9901,326,FALSE,2,"Thurs"
"2/27/15",9864,325,FALSE,2,"Fri"
"2/28/15",6318,324,FALSE,2,"Sat"
"3/1/15",2879,319,FALSE,3,"Sun"
"3/2/15",7283,326,FALSE,3,"Mon"
"3/3/15",6533,326,FALSE,3,"Tues"
"3/4/15",7514,325,FALSE,3,"Wed"
"3/5/15",1637,311,FALSE,3,"Thurs"
"3/6/15",5162,326,FALSE,3,"Fri"
"3/7/15",5590,319,FALSE,3,"Sat"
"3/8/15",7898,324,FALSE,3,"Sun"
"3/9/15",14878,325,FALSE,3,"Mon"
"3/10/15",11781,324,FALSE,3,"Tues"
"3/11/15",19561,325,FALSE,3,"Wed"
"3/12/15",17530,325,FALSE,3,"Thurs"
"3/13/15",16145,325,FALSE,3,"Fri"
"3/14/15",3906,320,FALSE,3,"Sat"
"3/15/15",8838,322,FALSE,3,"Sun"
"3/16/15",16787,325,FALSE,3,"Mon"
"3/17/15",14857,323,FALSE,3,"Tues"
"3/18/15",13842,325,FALSE,3,"Wed"
"3/19/15",15446,325,FALSE,3,"Thurs"
"3/20/15",8052,324,FALSE,3,"Fri"
"3/21/15",9338,322,FALSE,3,"Sat"
"3/22/15",9676,323,FALSE,3,"Sun"
"3/23/15",13538,325,FALSE,3,"Mon"
"3/24/15",16166,325,FALSE,3,"Tues"
"3/25/15",14670,325,FALSE,3,"Wed"
"3/26/15",14954,325,FALSE,3,"Thurs"
"3/27/15",14107,326,FALSE,3,"Fri"
"3/28/15",1107,292,FALSE,3,"Sat"
"3/29/15",9826,324,FALSE,3,"Sun"
"3/30/15",18075,325,FALSE,3,"Mon"
"3/31/15",14250,325,FALSE,3,"Tues"
"4/1/15",20146,325,FALSE,4,"Wed"
"4/2/15",24227,325,FALSE,4,"Thurs"
"4/3/15",14774,323,FALSE,4,"Fri"
"4/4/15",14355,321,FALSE,4,"Sat"
"4/5/15",13799,322,FALSE,4,"Sun"
"4/6/15",23391,322,FALSE,4,"Mon"
"4/7/15",16262,322,FALSE,4,"Tues"
"4/8/15",17872,323,FALSE,4,"Wed"
"4/9/15",16546,323,FALSE,4,"Thurs"
"4/10/15",16317,321,FALSE,4,"Fri"
"4/11/15",18643,319,FALSE,4,"Sat"
"4/12/15",19954,318,FALSE,4,"Sun"
"4/13/15",24925,320,FALSE,4,"Mon"
"4/14/15",22703,322,FALSE,4,"Tues"
"4/15/15",27594,322,FALSE,4,"Wed"
"4/16/15",27180,322,FALSE,4,"Thurs"
"4/17/15",24175,321,FALSE,4,"Fri"
"4/18/15",28174,319,FALSE,4,"Sat"
"4/19/15",21475,319,FALSE,4,"Sun"
"4/20/15",11202,319,FALSE,4,"Mon"
"4/21/15",24868,319,FALSE,4,"Tues"
"4/22/15",21997,320,FALSE,4,"Wed"
"4/23/15",22074,317,FALSE,4,"Thurs"
"4/24/15",20981,319,FALSE,4,"Fri"
"4/25/15",21082,318,FALSE,4,"Sat"
"4/26/15",21594,317,FALSE,4,"Sun"
"4/27/15",25501,318,FALSE,4,"Mon"
"4/28/15",29795,318,FALSE,4,"Tues"
"4/29/15",31532,319,FALSE,4,"Wed"
"4/30/15",29252,320,FALSE,4,"Thurs"
"5/1/15",27924,319,FALSE,5,"Fri"
"5/2/15",25743,317,FALSE,5,"Sat"
"5/3/15",27694,317,FALSE,5,"Sun"
"5/4/15",32066,320,FALSE,5,"Mon"
"5/5/15",33012,321,FALSE,5,"Tues"
"5/6/15",30313,320,FALSE,5,"Wed"
"5/7/15",34871,321,FALSE,5,"Thurs"
"5/8/15",34304,321,FALSE,5,"Fri"
"5/9/15",24329,320,FALSE,5,"Sat"
"5/10/15",26573,320,FALSE,5,"Sun"
"5/11/15",32382,321,FALSE,5,"Mon"
"5/12/15",35225,321,FALSE,5,"Tues"
"5/13/15",33402,322,FALSE,5,"Wed"
"5/14/15",40826,321,FALSE,5,"Thurs"
"5/15/15",34945,319,FALSE,5,"Fri"
"5/16/15",23882,320,FALSE,5,"Sat"
"5/17/15",30969,319,FALSE,5,"Sun"
"5/18/15",31559,320,FALSE,5,"Mon"
"5/19/15",33895,320,FALSE,5,"Tues"
"5/20/15",33823,321,FALSE,5,"Wed"
"5/21/15",31214,321,FALSE,5,"Thurs"
"5/22/15",31891,319,FALSE,5,"Fri"
"5/23/15",23910,319,FALSE,5,"Sat"
"5/24/15",25151,318,FALSE,5,"Sun"
"5/25/15",28164,318,TRUE,5,"Mon"
"5/26/15",35786,319,FALSE,5,"Tues"
"5/27/15",33710,319,FALSE,5,"Wed"
"5/28/15",35934,320,FALSE,5,"Thurs"
"5/29/15",37756,319,FALSE,5,"Fri"
"5/30/15",31147,318,FALSE,5,"Sat"
"5/31/15",19586,317,FALSE,5,"Sun"
"6/1/15",15283,319,FALSE,6,"Mon"
"6/2/15",11984,319,FALSE,6,"Tues"
"6/3/15",34590,319,FALSE,6,"Wed"
"6/4/15",32772,319,FALSE,6,"Thurs"
"6/5/15",31294,319,FALSE,6,"Fri"
"6/6/15",26334,319,FALSE,6,"Sat"
"6/7/15",30773,318,FALSE,6,"Sun"
"6/8/15",33585,319,FALSE,6,"Mon"
"6/9/15",35412,320,FALSE,6,"Tues"
"6/10/15",39350,320,FALSE,6,"Wed"
"6/11/15",37400,320,FALSE,6,"Thurs"
"6/12/15",35136,322,FALSE,6,"Fri"
"6/13/15",29980,322,FALSE,6,"Sat"
"6/14/15",28184,320,FALSE,6,"Sun"
"6/15/15",25087,322,FALSE,6,"Mon"
"6/16/15",32147,323,FALSE,6,"Tues"
"6/17/15",38030,323,FALSE,6,"Wed"
"6/18/15",35464,324,FALSE,6,"Thurs"
"6/19/15",37380,324,FALSE,6,"Fri"
"6/20/15",23580,323,FALSE,6,"Sat"
"6/21/15",25926,323,FALSE,6,"Sun"
"6/22/15",37677,324,FALSE,6,"Mon"
"6/23/15",32294,324,FALSE,6,"Tues"
"6/24/15",41070,324,FALSE,6,"Wed"
"6/25/15",39673,324,FALSE,6,"Thurs"
"6/26/15",38614,324,FALSE,6,"Fri"
"6/27/15",15485,323,FALSE,6,"Sat"
"6/28/15",20591,318,FALSE,6,"Sun"
"6/29/15",38037,324,FALSE,6,"Mon"
"6/30/15",38087,326,FALSE,6,"Tues"
"7/1/15",37539,326,FALSE,7,"Wed"
"7/2/15",35559,325,FALSE,7,"Thurs"
"7/3/15",26928,325,TRUE,7,"Fri"
"7/4/15",21706,324,FALSE,7,"Sat"
"7/5/15",25920,324,FALSE,7,"Sun"
"7/6/15",35251,325,FALSE,7,"Mon"
"7/7/15",36837,325,FALSE,7,"Tues"
"7/8/15",35047,326,FALSE,7,"Wed"
"7/9/15",31978,327,FALSE,7,"Thurs"
"7/10/15",38559,327,FALSE,7,"Fri"
"7/11/15",31719,326,FALSE,7,"Sat"
"7/12/15",31037,324,FALSE,7,"Sun"
"7/13/15",38485,326,FALSE,7,"Mon"
"7/14/15",35802,327,FALSE,7,"Tues"
"7/15/15",34979,326,FALSE,7,"Wed"
"7/16/15",42356,326,FALSE,7,"Thurs"
"7/17/15",39595,326,FALSE,7,"Fri"
"7/18/15",28870,326,FALSE,7,"Sat"
"7/19/15",28531,324,FALSE,7,"Sun"
"7/20/15",34889,325,FALSE,7,"Mon"
"7/21/15",38499,326,FALSE,7,"Tues"
"7/22/15",42557,325,FALSE,7,"Wed"
"7/23/15",42175,325,FALSE,7,"Thurs"
"7/24/15",40330,325,FALSE,7,"Fri"
"7/25/15",31639,324,FALSE,7,"Sat"
"7/26/15",30543,323,FALSE,7,"Sun"
"7/27/15",38747,324,FALSE,7,"Mon"
"7/28/15",40434,323,FALSE,7,"Tues"
"7/29/15",39428,325,FALSE,7,"Wed"
"7/30/15",31166,325,FALSE,7,"Thurs"
"7/31/15",38571,325,FALSE,7,"Fri"
"8/1/15",35179,326,FALSE,8,"Sat"
"8/2/15",31622,324,FALSE,8,"Sun"
"8/3/15",38888,326,FALSE,8,"Mon"
"8/4/15",40783,327,FALSE,8,"Tues"
"8/5/15",41075,328,FALSE,8,"Wed"
"8/6/15",42283,328,FALSE,8,"Thurs"
"8/7/15",40999,330,FALSE,8,"Fri"
"8/8/15",38723,331,FALSE,8,"Sat"
"8/9/15",32716,330,FALSE,8,"Sun"
"8/10/15",39870,330,FALSE,8,"Mon"
"8/11/15",25066,331,FALSE,8,"Tues"
"8/12/15",42994,336,FALSE,8,"Wed"
"8/13/15",42170,342,FALSE,8,"Thurs"
"8/14/15",39983,347,FALSE,8,"Fri"
"8/15/15",37821,348,FALSE,8,"Sat"
"8/16/15",30344,347,FALSE,8,"Sun"
"8/17/15",37449,354,FALSE,8,"Mon"
"8/18/15",39916,361,FALSE,8,"Tues"
"8/19/15",40726,369,FALSE,8,"Wed"
"8/20/15",39280,378,FALSE,8,"Thurs"
"8/21/15",38038,385,FALSE,8,"Fri"
"8/22/15",34277,386,FALSE,8,"Sat"
"8/23/15",33071,386,FALSE,8,"Sun"
"8/24/15",38943,390,FALSE,8,"Mon"
"8/25/15",41655,395,FALSE,8,"Tues"
"8/26/15",42832,404,FALSE,8,"Wed"
"8/27/15",43173,409,FALSE,8,"Thurs"
"8/28/15",41755,411,FALSE,8,"Fri"
"8/29/15",34381,409,FALSE,8,"Sat"
"8/30/15",32913,409,FALSE,8,"Sun"
"8/31/15",40119,413,FALSE,8,"Mon"
"9/1/15",43291,413,FALSE,9,"Tues"
"9/2/15",43225,415,FALSE,9,"Wed"
"9/3/15",42879,417,FALSE,9,"Thurs"
"9/4/15",39956,420,FALSE,9,"Fri"
"9/5/15",34005,420,FALSE,9,"Sat"
"9/6/15",33199,417,FALSE,9,"Sun"
"9/7/15",33682,418,TRUE,9,"Mon"
"9/8/15",42766,421,FALSE,9,"Tues"
"9/9/15",44005,424,FALSE,9,"Wed"
"9/10/15",22253,425,FALSE,9,"Thurs"
"9/11/15",47613,430,FALSE,9,"Fri"
"9/12/15",33661,430,FALSE,9,"Sat"
"9/13/15",34794,429,FALSE,9,"Sun"
"9/14/15",44668,434,FALSE,9,"Mon"
"9/15/15",48729,438,FALSE,9,"Tues"
"9/16/15",51179,440,FALSE,9,"Wed"
"9/17/15",50705,440,FALSE,9,"Thurs"
"9/18/15",50285,440,FALSE,9,"Fri"
"9/19/15",43011,438,FALSE,9,"Sat"
"9/20/15",40462,437,FALSE,9,"Sun"
"9/21/15",47180,436,FALSE,9,"Mon"
"9/22/15",48685,436,FALSE,9,"Tues"
"9/23/15",48366,435,FALSE,9,"Wed"
"9/24/15",52706,437,FALSE,9,"Thurs"
"9/25/15",51368,435,FALSE,9,"Fri"
"9/26/15",42560,435,FALSE,9,"Sat"
"9/27/15",38285,437,FALSE,9,"Sun"
"9/28/15",48011,437,FALSE,9,"Mon"
"9/29/15",48725,442,FALSE,9,"Tues"
"9/30/15",39445,441,FALSE,9,"Wed"
"10/1/15",34719,444,FALSE,10,"Thurs"
"10/2/15",9444,430,FALSE,10,"Fri"
"10/3/15",16564,430,FALSE,10,"Sat"
"10/4/15",30214,441,FALSE,10,"Sun"
"10/5/15",44581,446,FALSE,10,"Mon"
"10/6/15",49719,445,FALSE,10,"Tues"
"10/7/15",50141,447,FALSE,10,"Wed"
"10/8/15",50179,449,FALSE,10,"Thurs"
"10/9/15",37283,453,FALSE,10,"Fri"
"10/10/15",39345,448,FALSE,10,"Sat"
"10/11/15",38967,448,FALSE,10,"Sun"
"10/12/15",45584,451,FALSE,10,"Mon"
"10/13/15",49047,454,FALSE,10,"Tues"
"10/14/15",49998,456,FALSE,10,"Wed"
"10/15/15",48783,457,FALSE,10,"Thurs"
"10/16/15",46484,458,FALSE,10,"Fri"
"10/17/15",31809,455,FALSE,10,"Sat"
"10/18/15",23978,455,FALSE,10,"Sun"
"10/19/15",36570,455,FALSE,10,"Mon"
"10/20/15",45376,456,FALSE,10,"Tues"
"10/21/15",49121,456,FALSE,10,"Wed"
"10/22/15",49604,457,FALSE,10,"Thurs"
"10/23/15",44679,459,FALSE,10,"Fri"
"10/24/15",31713,456,FALSE,10,"Sat"
"10/25/15",29289,455,FALSE,10,"Sun"
"10/26/15",42165,458,FALSE,10,"Mon"
"10/27/15",44553,459,FALSE,10,"Tues"
"10/28/15",20736,457,FALSE,10,"Wed"
"10/29/15",45358,460,FALSE,10,"Thurs"
"10/30/15",44518,459,FALSE,10,"Fri"
"10/31/15",31756,453,FALSE,10,"Sat"
"11/1/15",30622,454,FALSE,11,"Sun"
"11/2/15",44534,462,FALSE,11,"Mon"
"11/3/15",49326,465,FALSE,11,"Tues"
"11/4/15",49487,466,FALSE,11,"Wed"
"11/5/15",43006,467,FALSE,11,"Thurs"
"11/6/15",47162,469,FALSE,11,"Fri"
"11/7/15",35586,466,FALSE,11,"Sat"
"11/8/15",32317,464,FALSE,11,"Sun"
"11/9/15",42262,468,FALSE,11,"Mon"
"11/10/15",21585,465,FALSE,11,"Tues"
"11/11/15",37705,466,FALSE,11,"Wed"
"11/12/15",37319,467,FALSE,11,"Thurs"
"11/13/15",38970,465,FALSE,11,"Fri"
"11/14/15",25299,460,FALSE,11,"Sat"
"11/15/15",25990,461,FALSE,11,"Sun"
"11/16/15",40916,467,FALSE,11,"Mon"
"11/17/15",38939,465,FALSE,11,"Tues"
"11/18/15",41485,464,FALSE,11,"Wed"
"11/19/15",21890,464,FALSE,11,"Thurs"
"11/20/15",38205,465,FALSE,11,"Fri"
"11/21/15",28038,460,FALSE,11,"Sat"
"11/22/15",23343,461,FALSE,11,"Sun"
"11/23/15",30136,463,FALSE,11,"Mon"
"11/24/15",32218,463,FALSE,11,"Tues"
"11/25/15",30295,463,FALSE,11,"Wed"
"11/26/15",13291,450,TRUE,11,"Thurs"
"11/27/15",22824,461,TRUE,11,"Fri"
"11/28/15",15830,457,FALSE,11,"Sat"
"11/29/15",18452,456,FALSE,11,"Sun"
"11/30/15",30213,464,FALSE,11,"Mon"
"12/1/15",18399,462,FALSE,12,"Tues"
"12/2/15",23782,463,FALSE,12,"Wed"
"12/3/15",33917,467,FALSE,12,"Thurs"
"12/4/15",34737,466,FALSE,12,"Fri"
"12/5/15",26358,465,FALSE,12,"Sat"
"12/6/15",24943,465,FALSE,12,"Sun"
"12/7/15",34139,470,FALSE,12,"Mon"
"12/8/15",35614,468,FALSE,12,"Tues"
"12/9/15",35306,469,FALSE,12,"Wed"
"12/10/15",39099,468,FALSE,12,"Thurs"
"12/11/15",39060,470,FALSE,12,"Fri"
"12/12/15",31957,466,FALSE,12,"Sat"
"12/13/15",32001,466,FALSE,12,"Sun"
"12/14/15",32518,470,FALSE,12,"Mon"
"12/15/15",38661,469,FALSE,12,"Tues"
"12/16/15",35643,468,FALSE,12,"Wed"
"12/17/15",21961,468,FALSE,12,"Thurs"
"12/18/15",30704,468,FALSE,12,"Fri"
"12/19/15",17778,464,FALSE,12,"Sat"
"12/20/15",17030,462,FALSE,12,"Sun"
"12/21/15",29800,468,FALSE,12,"Mon"
"12/22/15",22941,470,FALSE,12,"Tues"
"12/23/15",14817,467,FALSE,12,"Wed"
"12/24/15",18447,467,TRUE,12,"Thurs"
"12/25/15",12333,459,TRUE,12,"Fri"
"12/26/15",13914,463,FALSE,12,"Sat"
"12/27/15",13177,464,FALSE,12,"Sun"
"12/28/15",18889,469,FALSE,12,"Mon"
"12/29/15",13347,465,FALSE,12,"Tues"
"12/30/15",22477,469,FALSE,12,"Wed"
"12/31/15",20376,461,FALSE,12,"Thurs"
"1/1/16",11009,460,TRUE,1,"Fri"
"1/2/16",14587,466,FALSE,1,"Sat"
"1/3/16",15499,463,FALSE,1,"Sun"
"1/4/16",19593,470,FALSE,1,"Mon"
"1/5/16",18053,473,FALSE,1,"Tues"
"1/6/16",24569,471,FALSE,1,"Wed"
"1/7/16",27773,471,FALSE,1,"Thurs"
"1/8/16",28709,469,FALSE,1,"Fri"
"1/9/16",20846,464,FALSE,1,"Sat"
"1/10/16",14275,466,FALSE,1,"Sun"
"1/11/16",22937,471,FALSE,1,"Mon"
"1/12/16",25211,470,FALSE,1,"Tues"
"1/13/16",21133,469,FALSE,1,"Wed"
"1/14/16",23780,471,FALSE,1,"Thurs"
"1/15/16",28435,471,FALSE,1,"Fri"
"1/16/16",19178,466,FALSE,1,"Sat"
"1/17/16",12024,463,FALSE,1,"Sun"
"1/18/16",12718,465,TRUE,1,"Mon"
"1/19/16",17281,469,FALSE,1,"Tues"
"1/20/16",23420,470,FALSE,1,"Wed"
"1/21/16",23672,474,FALSE,1,"Thurs"
"1/22/16",20950,470,FALSE,1,"Fri"
"1/27/16",6761,443,FALSE,1,"Wed"
"1/28/16",11946,447,FALSE,1,"Thurs"
"1/29/16",16028,462,FALSE,1,"Fri"
"1/30/16",12973,467,FALSE,1,"Sat"
"1/31/16",16118,467,FALSE,1,"Sun"
"2/1/16",24334,472,FALSE,2,"Mon"
"2/2/16",28528,470,FALSE,2,"Tues"
"2/3/16",16203,470,FALSE,2,"Wed"
"2/4/16",27766,473,FALSE,2,"Thurs"
"2/5/16",13670,468,FALSE,2,"Fri"
"2/6/16",16933,470,FALSE,2,"Sat"
"2/7/16",17605,467,FALSE,2,"Sun"
"2/8/16",19026,472,FALSE,2,"Mon"
"2/9/16",22741,470,FALSE,2,"Tues"
"2/10/16",22420,472,FALSE,2,"Wed"
"2/11/16",18748,471,FALSE,2,"Thurs"
"2/12/16",16449,472,FALSE,2,"Fri"
"2/13/16",6625,461,FALSE,2,"Sat"
"2/14/16",4653,455,FALSE,2,"Sun"
"2/15/16",5884,463,TRUE,2,"Mon"
"2/16/16",14542,470,FALSE,2,"Tues"
"2/17/16",23572,475,FALSE,2,"Wed"
"2/18/16",22261,474,FALSE,2,"Thurs"
"2/19/16",21959,472,FALSE,2,"Fri"
"2/20/16",24484,469,FALSE,2,"Sat"
"2/21/16",20052,467,FALSE,2,"Sun"
"2/22/16",28233,473,FALSE,2,"Mon"
"2/23/16",16133,473,FALSE,2,"Tues"
"2/24/16",9761,467,FALSE,2,"Wed"
"2/25/16",25102,472,FALSE,2,"Thurs"
"2/26/16",22573,470,FALSE,2,"Fri"
"2/27/16",17226,465,FALSE,2,"Sat"
"2/28/16",25437,467,FALSE,2,"Sun"
"2/29/16",27954,473,FALSE,2,"Mon"
"3/1/16",30509,474,FALSE,3,"Tues"
"3/2/16",26195,471,FALSE,3,"Wed"
"3/3/16",24061,468,FALSE,3,"Thurs"
"3/4/16",17369,466,FALSE,3,"Fri"
"3/5/16",18023,465,FALSE,3,"Sat"
"3/6/16",18832,463,FALSE,3,"Sun"
"3/7/16",31492,471,FALSE,3,"Mon"
"3/8/16",36521,472,FALSE,3,"Tues"
"3/9/16",41490,471,FALSE,3,"Wed"
"3/10/16",42252,471,FALSE,3,"Thurs"
"3/11/16",38195,472,FALSE,3,"Fri"
"3/12/16",32771,470,FALSE,3,"Sat"
"3/13/16",27550,466,FALSE,3,"Sun"
"3/14/16",10930,468,FALSE,3,"Mon"
"3/15/16",31596,471,FALSE,3,"Tues"
"3/16/16",36067,469,FALSE,3,"Wed"
"3/17/16",35390,470,FALSE,3,"Thurs"
"3/18/16",34647,470,FALSE,3,"Fri"
"3/19/16",24048,466,FALSE,3,"Sat"
"3/20/16",16678,463,FALSE,3,"Sun"
"3/21/16",26414,473,FALSE,3,"Mon"
"3/22/16",33497,472,FALSE,3,"Tues"
"3/23/16",40983,473,FALSE,3,"Wed"
"3/24/16",36495,470,FALSE,3,"Thurs"
"3/25/16",34097,471,FALSE,3,"Fri"
"3/26/16",27478,464,FALSE,3,"Sat"
"3/27/16",22483,465,FALSE,3,"Sun"
"3/28/16",20345,470,FALSE,3,"Mon"
"3/29/16",31481,470,FALSE,3,"Tues"
"3/30/16",33684,472,FALSE,3,"Wed"
"3/31/16",38348,474,FALSE,3,"Thurs"
